a,c,c,u,r,a,c,y
1,0.6940509676933289
2,0.8140934705734253
3,0.8555240631103516
4,0.8799574971199036
5,0.9008498787879944
6,0.919440507888794
7,0.9259914755821228
8,0.9327195286750793
9,0.9518413543701172
10,0.9521954655647278
11,0.9594546556472778
12,0.9670680165290833
13,0.9723796248435974
14,0.9693697094917297
15,0.9815863966941833
16,0.9868980050086975
17,0.9831798672676086
18,0.9785764813423157
19,0.9943342804908752
20,0.9948654174804688
21,0.9945113062858582
22,0.9966359734535217
23,0.9968130588531494
24,0.9971671104431152
25,0.9964589476585388
26,0.9971671104431152
27,0.9976983070373535
28,0.9978753328323364
29,0.9984065294265747
30,0.9978753328323364
31,0.998229444026947
32,0.9987606406211853
33,0.9984065294265747
34,0.998229444026947
35,0.9980524182319641
36,0.9984065294265747
37,0.9985835552215576
v,a,l,_,a,c,c,u,r,a,c,y
1,0.7367187738418579
2,0.7875000238418579
3,0.8492187261581421
4,0.8687499761581421
5,0.866406261920929
6,0.8929687738418579
7,0.9125000238418579
8,0.9117187261581421
9,0.9164062738418579
10,0.9312499761581421
11,0.9296875
12,0.964062511920929
13,0.9515625238418579
14,0.926562488079071
15,0.9664062261581421
16,0.936718761920929
17,0.965624988079071
18,0.95703125
19,0.9781249761581421
20,0.9750000238418579
21,0.9789062738418579
22,0.9750000238418579
23,0.9828125238418579
24,0.9789062738418579
25,0.977343738079071
26,0.9781249761581421
27,0.98046875
28,0.9828125238418579
29,0.9828125238418579
30,0.9781249761581421
31,0.98046875
32,0.9820312261581421
33,0.9789062738418579
34,0.9789062738418579
35,0.9781249761581421
36,0.98046875
37,0.98046875
l,o,s,s
1,0.7480250000953674
2,0.47383078932762146
3,0.38137030601501465
4,0.311777800321579
5,0.2629365921020508
6,0.22349093854427338
7,0.20146524906158447
8,0.18610066175460815
9,0.1409115493297577
10,0.13405705988407135
11,0.1193094551563263
12,0.09567299485206604
13,0.08365405350923538
14,0.08936947584152222
15,0.06630896776914597
16,0.04846826195716858
17,0.05319826677441597
18,0.0633130893111229
19,0.028498288244009018
20,0.024884216487407684
21,0.022837748751044273
22,0.019029468297958374
23,0.018471239134669304
24,0.016915127635002136
25,0.017551831901073456
26,0.016202064231038094
27,0.014343099668622017
28,0.01399284414947033
29,0.01340218260884285
30,0.013465212658047676
31,0.013331365771591663
32,0.01300818007439375
33,0.012413623742759228
34,0.013322005979716778
35,0.012384312227368355
36,0.012679921463131905
37,0.0124661885201931
v,a,l,_,l,o,s,s
1,0.6978074908256531
2,0.49922019243240356
3,0.3858892321586609
4,0.3316919207572937
5,0.31301215291023254
6,0.26989179849624634
7,0.21335963904857635
8,0.21794083714485168
9,0.21759632229804993
10,0.18117710947990417
11,0.17133626341819763
12,0.1253652572631836
13,0.14610543847084045
14,0.17825759947299957
15,0.09782040119171143
16,0.18453000485897064
17,0.10484234988689423
18,0.11514651775360107
19,0.07207237929105759
20,0.07355164736509323
21,0.07097841799259186
22,0.0775182843208313
23,0.060807567089796066
24,0.07056452333927155
25,0.07058818638324738
26,0.0636124238371849
27,0.06114443019032478
28,0.05907953903079033
29,0.059473246335983276
30,0.0651751309633255
31,0.06509102880954742
32,0.05907083675265312
33,0.06479525566101074
34,0.0663280189037323
35,0.0671299546957016
36,0.06373085081577301
37,0.062317799776792526
